Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2005","2005","1000 USD","41171","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2006","2006","1000 USD","53743","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2007","2007","1000 USD","72773","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2008","2008","1000 USD","96675","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2009","2009","1000 USD","55757","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2010","2010","1000 USD","56122","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2011","2011","1000 USD","61668","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2012","2012","1000 USD","70646","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2013","2013","1000 USD","62314","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2014","2014","1000 USD","61095","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2015","2015","1000 USD","63237","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2016","2016","1000 USD","59704","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2017","2017","1000 USD","75103","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01341","Apples","1992","1992","1000 USD","610558","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01341","Apples","1993","1993","1000 USD","419394","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01341","Apples","1994","1994","1000 USD","216907","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01341","Apples","1995","1995","1000 USD","227403","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01341","Apples","1996","1996","1000 USD","241837","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01341","Apples","1997","1997","1000 USD","195694","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01341","Apples","1998","1998","1000 USD","169246","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01341","Apples","1999","1999","1000 USD","248210","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01341","Apples","2000","2000","1000 USD","337428","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01341","Apples","2001","2001","1000 USD","346402","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01341","Apples","2002","2002","1000 USD","484755","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01341","Apples","2003","2003","1000 USD","370553","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01341","Apples","2004","2004","1000 USD","572917","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01341","Apples","2005","2005","1000 USD","531549","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01341","Apples","2006","2006","1000 USD","825528","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01341","Apples","2007","2007","1000 USD","1134891","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01344.02","Cherries","1996","1996","1000 USD","20417","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01344.02","Cherries","1997","1997","1000 USD","19527","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01344.02","Cherries","1998","1998","1000 USD","9275","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01344.02","Cherries","1999","1999","1000 USD","8758","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2000","2000","1000 USD","13559","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2001","2001","1000 USD","18349","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2002","2002","1000 USD","20287","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2003","2003","1000 USD","18949","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2004","2004","1000 USD","52114","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2005","2005","1000 USD","34593","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2006","2006","1000 USD","42532","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2007","2007","1000 USD","86264","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2003","2003","1000 USD","2496","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2004","2004","1000 USD","3393","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2005","2005","1000 USD","2976","E","Estimated value"
"QV","Value of Agricultural Production","643","Russian Federation","57","Gross Production Value (current thousand US$)","01359.90","Other fruits, n.e.c.","2006","2006","1000 USD","4062","E","Estimated value"
"QV","Value of Agricultural Production","646","Rwanda","57","Gross Production Value (current thousand US$)","01311","Avocados","2011","2011","1000 USD","2505","E","Estimated value"
"QV","Value of Agricultural Production","646","Rwanda","57","Gross Production Value (current thousand US$)","01311","Avocados","2012","2012","1000 USD","1547","E","Estimated value"
"QV","Value of Agricultural Production","646","Rwanda","57","Gross Production Value (current thousand US$)","01311","Avocados","2013","2013","1000 USD","2636","E","Estimated value"
"QV","Value of Agricultural Production","646","Rwanda","57","Gross Production Value (current thousand US$)","01311","Avocados","2014","2014","1000 USD","2441","E","Estimated value"
"QV","Value of Agricultural Production","646","Rwanda","57","Gross Production Value (current thousand US$)","01311","Avocados","2015","2015","1000 USD","3147","E","Estimated value"
"QV","Value of Agricultural Production","646","Rwanda","57","Gross Production Value (current thousand US$)","01311","Avocados","2016","2016","1000 USD","2537","E","Estimated value"
"QV","Value of Agricultural Production","646","Rwanda","57","Gross Production Value (current thousand US$)","01311","Avocados","2017","2017","1000 USD","2045","E","Estimated value"
